# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.updates.ms,1789048753171000000,1789048813182000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1789048753171000000,1789048813182000000,70
workspaceModel.mutableEntityStorage.entities.by.source.ms,1789048753171000000,1789048813182000000,0
jps.apply.loaded.storage.ms,1789048753171000000,1789048813182000000,14
jps.global.get.library.by.name.ms,1789048753171000000,1789048813182000000,0
jps.load.initial.state.ms,1789048753171000000,1789048813182000000,15
workspaceModel.moduleManagerBridge.load.module.ms,1789048753171000000,1789048813182000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1789048753171000000,1789048813182000000,2
jps.facet.change.listener.init.bridge.ms,1789048753171000000,1789048813182000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1789048753171000000,1789048813182000000,4
workspaceModel.load.cache.metadata.from.file.ms,1789048753171000000,1789048813182000000,15
jps.load.project.to.empty.storage.ms,1789048753171000000,1789048813182000000,54
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1789048753171000000,1789048813182000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1789048753171000000,1789048813182000000,0
jps.facet.change.listener.process.change.events.ms,1789048753171000000,1789048813182000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1789048753171000000,1789048813182000000,0
jps.reload.project.entities.ms,1789048753171000000,1789048813182000000,0
workspaceModel.moduleBridge.before.changed.ms,1789048753171000000,1789048813182000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1789048753171000000,1789048813182000000,2
jps.global.handle.changed.events.ms,1789048753171000000,1789048813182000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1789048753171000000,1789048813182000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1789048753171000000,1789048813182000000,1
jps.artifact.entities.serializer.save.entities.ms,1789048753171000000,1789048813182000000,0
jps.global.get.library.ms,1789048753171000000,1789048813182000000,0
workspaceModel.load.cache.from.file.ms,1789048753171000000,1789048813182000000,183
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1789048753171000000,1789048813182000000,0
workspaceModel.global.updates.count,1789048753171000000,1789048813182000000,0
